用户ID (User ID),用户行为 (User behaviour),博主ID (Blogger ID),时间 (Time)
U1714,2,B59,2024-07-22 09:38:05
U1714,1,B44,2024-07-22 09:38:42
U1714,2,B44,2024-07-22 09:38:42
U1714,1,B47,2024-07-22 09:39:40
U1714,3,B47,2024-07-22 09:39:40
U1714,1,B17,2024-07-22 09:46:51
U1714,2,B17,2024-07-22 09:46:51
U1714,1,B23,2024-07-22 10:32:15
U1714,2,B23,2024-07-22 10:32:15
U1715,1,B13,2024-07-22 05:07:50
U1715,3,B13,2024-07-22 05:07:50
U1715,1,B15,2024-07-22 05:13:20
U1715,3,B15,2024-07-22 05:13:20
U1715,1,B21,2024-07-22 05:15:29
U1715,3,B21,2024-07-22 05:15:29
U1715,1,B5,2024-07-22 05:18:49
U1715,3,B5,2024-07-22 05:18:49
U1715,1,B4,2024-07-22 05:23:53
U1715,3,B4,2024-07-22 05:23:53
U1715,1,B3,2024-07-22 05:41:22
U1715,3,B3,2024-07-22 05:41:22
U1715,1,B27,2024-07-22 06:06:15
U1715,2,B27,2024-07-22 06:06:15
U1715,3,B27,2024-07-22 06:06:15
U1715,1,B7,2024-07-22 06:07:27
U1715,1,B60,2024-07-22 06:12:17
U1715,1,B8,2024-07-22 07:06:52
U1715,3,B8,2024-07-22 07:06:52
U1715,1,B18,2024-07-22 07:19:58
U1715,2,B18,2024-07-22 07:19:58
U1716,1,B21,2024-07-22 04:30:38
U1716,2,B21,2024-07-22 04:30:38
U1716,1,B60,2024-07-22 04:32:08
U1716,2,B60,2024-07-22 04:32:08
U1716,1,B5,2024-07-22 04:33:04
U1716,3,B5,2024-07-22 04:33:04
U1716,1,B3,2024-07-22 04:35:47
U17862,1,B5,2024-07-22 06:37:37
U17862,1,B20,2024-07-22 06:43:53
U17862,3,B20,2024-07-22 06:43:53
U17862,1,B19,2024-07-22 07:17:54
U17862,2,B19,2024-07-22 07:17:54
U17862,3,B19,2024-07-22 07:17:54
U17862,1,B18,2024-07-22 07:19:01
U17862,2,B18,2024-07-22 07:19:01
U1717,1,B21,2024-07-22 04:15:41
U1717,1,B15,2024-07-22 04:17:29
U1717,2,B15,2024-07-22 04:17:29
U1717,1,B17,2024-07-22 04:22:45
U1717,2,B17,2024-07-22 04:22:45
U1717,1,B10,2024-07-22 04:30:02
U1717,1,B35,2024-07-22 04:32:04
U1717,2,B35,2024-07-22 04:32:04
U1717,1,B4,2024-07-22 05:09:05
U1717,2,B4,2024-07-22 05:09:05
U1717,1,B76,2024-07-22 05:09:56
U1717,2,B76,2024-07-22 05:09:56
U1717,1,B21,2024-07-22 06:26:57
U1717,1,B7,2024-07-22 06:30:39
U1717,2,B7,2024-07-22 06:30:39
U1717,1,B53,2024-07-22 06:50:57
U1717,3,B53,2024-07-22 06:50:57
U1717,1,B63,2024-07-22 07:04:01
U1717,2,B63,2024-07-22 07:04:01
U1717,1,B12,2024-07-22 07:09:51
U1717,2,B12,2024-07-22 07:09:51
U1717,1,B72,2024-07-22 07:10:23
U1717,1,B15,2024-07-22 07:12:18
U1717,1,B5,2024-07-22 07:14:41
U1717,1,B4,2024-07-22 07:19:50
U1717,1,B20,2024-07-22 07:50:43
U1717,2,B20,2024-07-22 07:50:43
U1717,3,B20,2024-07-22 07:50:43
U1717,1,B3,2024-07-22 08:02:14
U1717,2,B3,2024-07-22 08:02:14
U1722,1,B13,2024-07-22 05:44:22
U1722,2,B13,2024-07-22 05:44:22
U1722,1,B12,2024-07-22 06:07:48
U1722,2,B12,2024-07-22 06:07:48
U1722,3,B12,2024-07-22 06:07:48
U1722,1,B72,2024-07-22 06:08:22
U1722,1,B16,2024-07-22 06:11:35
U1722,2,B16,2024-07-22 06:11:35
U1722,1,B15,2024-07-22 06:12:23
U1722,1,B21,2024-07-22 06:13:24
U1722,2,B21,2024-07-22 06:13:24
U1722,1,B60,2024-07-22 06:15:38
U1722,3,B60,2024-07-22 06:15:38
U1722,1,B5,2024-07-22 06:15:57
U1722,1,B20,2024-07-22 06:18:49
U1722,2,B20,2024-07-22 06:18:49
U1723,1,B34,2024-07-22 04:48:37
U1723,2,B34,2024-07-22 04:48:37
U1723,1,B24,2024-07-22 04:50:19
U1723,2,B24,2024-07-22 04:50:19
U1723,1,B12,2024-07-22 04:57:08
U1723,2,B12,2024-07-22 04:57:08
U1723,1,B13,2024-07-22 05:12:29
U1723,2,B13,2024-07-22 05:12:29
U1723,1,B3,2024-07-22 05:27:06
U1723,3,B3,2024-07-22 05:27:06
U1723,1,B45,2024-07-22 05:51:41
U1723,3,B45,2024-07-22 05:51:41
U1723,1,B72,2024-07-22 05:55:29
U1723,2,B72,2024-07-22 05:55:29
U1723,1,B16,2024-07-22 05:57:15
U1723,1,B7,2024-07-22 06:37:41
U1723,2,B7,2024-07-22 06:37:41
U1723,3,B7,2024-07-22 06:37:41
U1723,1,B27,2024-07-22 06:45:15
U1723,2,B27,2024-07-22 06:45:15
U1723,1,B5,2024-07-22 06:53:23
U1724,1,B24,2024-07-22 04:24:39
U1724,2,B24,2024-07-22 04:24:39
U1724,1,B13,2024-07-22 04:29:02
U1724,2,B13,2024-07-22 04:29:02
U1724,1,B23,2024-07-22 04:48:11
U1724,2,B23,2024-07-22 04:48:11
U1724,1,B4,2024-07-22 04:51:02
U1724,2,B4,2024-07-22 04:51:02
U1724,1,B5,2024-07-22 04:51:56
U1724,1,B20,2024-07-22 05:06:55
U1724,2,B20,2024-07-22 05:06:55
U1724,3,B20,2024-07-22 05:06:55
U1724,1,B26,2024-07-22 05:14:27
U1724,2,B26,2024-07-22 05:14:27
U1724,1,B27,2024-07-22 05:41:32
U1724,3,B27,2024-07-22 05:41:32
U1724,1,B18,2024-07-22 06:25:42
U1724,2,B18,2024-07-22 06:25:42
U1724,1,B25,2024-07-22 06:59:58
U1724,1,B34,2024-07-22 07:02:29
U1724,2,B34,2024-07-22 07:02:29
U1724,1,B19,2024-07-22 07:29:55
U1724,1,B26,2024-07-22 07:30:42
U17863,1,B23,2024-07-22 04:17:43
U17863,2,B23,2024-07-22 04:17:43
U17863,1,B4,2024-07-22 04:21:40
U17863,3,B4,2024-07-22 04:21:40
U17863,1,B5,2024-07-22 04:22:41
U17863,1,B19,2024-07-22 04:30:13
U17863,1,B26,2024-07-22 04:31:13
U17863,1,B7,2024-07-22 04:49:19
U17863,2,B7,2024-07-22 04:49:19
U17863,1,B20,2024-07-22 05:02:23
U17863,2,B20,2024-07-22 05:02:23
U17863,1,B18,2024-07-22 05:02:58
U1730,1,B7,2024-07-22 06:26:45
U1730,2,B7,2024-07-22 06:26:45
U1730,1,B21,2024-07-22 06:31:42
U1730,3,B21,2024-07-22 06:31:42
U1730,1,B23,2024-07-22 06:34:11
U1730,2,B23,2024-07-22 06:34:11
U1730,1,B5,2024-07-22 06:51:04
U1730,1,B26,2024-07-22 07:19:56
U1732,1,B23,2024-07-22 04:17:56
U1732,2,B23,2024-07-22 04:17:56
U1732,1,B4,2024-07-22 04:19:35
U1732,1,B5,2024-07-22 04:22:16
U1732,3,B5,2024-07-22 04:22:16
U1732,1,B20,2024-07-22 04:25:20
U1732,2,B20,2024-07-22 04:25:20
U1732,1,B15,2024-07-22 04:44:16
U1732,3,B15,2024-07-22 04:44:16
U1732,1,B17,2024-07-22 04:54:54
U1732,3,B17,2024-07-22 04:54:54
U1732,1,B13,2024-07-22 05:30:56
U1732,2,B13,2024-07-22 05:30:56
U1732,3,B13,2024-07-22 05:30:56
U1732,1,B60,2024-07-22 05:37:42
U1732,1,B26,2024-07-22 05:57:06
U1732,2,B26,2024-07-22 05:57:06
U1732,1,B3,2024-07-22 06:05:50
U1732,2,B3,2024-07-22 06:05:50
U1732,1,B27,2024-07-22 06:22:35
U1732,3,B27,2024-07-22 06:22:35
U1732,1,B7,2024-07-22 06:23:35
U1732,1,B19,2024-07-22 06:49:03
U1732,3,B19,2024-07-22 06:49:03
U1732,1,B18,2024-07-22 06:50:05
U1732,2,B18,2024-07-22 06:50:05
U1732,1,B3,2024-07-22 07:52:50
U1732,1,B26,2024-07-22 08:01:56
U1732,2,B26,2024-07-22 08:01:56
U1732,1,B20,2024-07-22 08:06:06
U1732,1,B5,2024-07-22 08:15:31
U1732,3,B5,2024-07-22 08:15:31
U1732,1,B60,2024-07-22 08:16:35
U1732,2,B60,2024-07-22 08:16:35
U1733,1,B12,2024-07-22 04:18:31
U1733,2,B12,2024-07-22 04:18:31
U1733,1,B5,2024-07-22 04:47:42
U1733,2,B5,2024-07-22 04:47:42
U1733,1,B4,2024-07-22 04:49:34
U1733,1,B3,2024-07-22 05:28:49
U1733,1,B7,2024-07-22 05:33:27
U1733,2,B7,2024-07-22 05:33:27
U1733,1,B26,2024-07-22 05:49:54
U1733,2,B26,2024-07-22 05:49:54
U1733,1,B5,2024-07-22 06:04:38
U1733,2,B5,2024-07-22 06:04:38
U1733,1,B60,2024-07-22 06:05:27
U1733,1,B21,2024-07-22 06:06:31
U1735,1,B27,2024-07-22 07:11:57
U1735,2,B27,2024-07-22 07:11:57
U1735,1,B21,2024-07-22 07:19:12
U1735,2,B21,2024-07-22 07:19:12
U1735,1,B15,2024-07-22 07:19:52
U1735,1,B72,2024-07-22 07:48:03
U1735,3,B72,2024-07-22 07:48:03
U1735,1,B34,2024-07-22 07:51:56
U1736,1,B72,2024-07-22 07:07:54
U1736,1,B16,2024-07-22 07:10:06
U1736,2,B16,2024-07-22 07:10:06
U1736,1,B15,2024-07-22 07:10:53
U1736,1,B21,2024-07-22 07:11:39
U1736,1,B23,2024-07-22 07:12:40
U1736,1,B4,2024-07-22 07:14:04
U1738,1,B13,2024-07-22 04:39:55
U1738,2,B13,2024-07-22 04:39:55
U1738,3,B13,2024-07-22 04:39:55
U1738,1,B8,2024-07-22 04:43:40
U1738,2,B8,2024-07-22 04:43:40
U1738,1,B3,2024-07-22 04:45:07
U1738,2,B3,2024-07-22 04:45:07
U1738,1,B5,2024-07-22 05:00:34
U1738,2,B5,2024-07-22 05:00:34
U1738,3,B5,2024-07-22 05:00:34
U1738,1,B4,2024-07-22 05:03:42
U1738,2,B4,2024-07-22 05:03:42
U1738,1,B76,2024-07-22 05:04:37
U1738,2,B76,2024-07-22 05:04:37
U1738,1,B21,2024-07-22 05:13:07
U1738,2,B21,2024-07-22 05:13:07
U1738,1,B23,2024-07-22 05:36:30
U1738,2,B23,2024-07-22 05:36:30
U1738,3,B23,2024-07-22 05:36:30
U1738,1,B24,2024-07-22 05:38:01
U1738,2,B24,2024-07-22 05:38:01
U1738,1,B7,2024-07-22 07:03:42
U1738,2,B7,2024-07-22 07:03:42
U1740,1,B21,2024-07-22 04:14:41
U1740,1,B7,2024-07-22 04:18:46
U1740,2,B7,2024-07-22 04:18:46
U1740,1,B27,2024-07-22 04:19:48
U1740,1,B24,2024-07-22 04:45:04
U1740,3,B24,2024-07-22 04:45:04
U1740,1,B15,2024-07-22 04:56:09
U1740,2,B15,2024-07-22 04:56:09
U1740,1,B23,2024-07-22 04:58:57
U1740,1,B20,2024-07-22 05:12:17
U1740,2,B20,2024-07-22 05:12:17
U1740,1,B76,2024-07-22 05:15:16
U1740,1,B3,2024-07-22 05:33:05
U1740,3,B3,2024-07-22 05:33:05
U1740,1,B6,2024-07-22 05:34:24
U1740,1,B13,2024-07-22 05:50:32
U1740,2,B13,2024-07-22 05:50:32
U1740,1,B72,2024-07-22 06:30:59
U1740,1,B12,2024-07-22 06:31:34
U17868,1,B18,2024-07-22 04:23:52
U17868,1,B19,2024-07-22 04:25:40
U17868,2,B19,2024-07-22 04:25:40
U17868,1,B26,2024-07-22 04:27:03
U17868,2,B26,2024-07-22 04:27:03
U17868,1,B7,2024-07-22 04:46:39
U17868,2,B7,2024-07-22 04:46:39
U1741,1,B60,2024-07-22 04:32:39
U1741,3,B60,2024-07-22 04:32:39
U1741,1,B21,2024-07-22 04:32:51
U1741,1,B15,2024-07-22 04:37:05
U1741,2,B15,2024-07-22 04:37:05
U1741,3,B15,2024-07-22 04:37:05
U1741,1,B13,2024-07-22 04:49:29
U1741,2,B13,2024-07-22 04:49:29
U1741,3,B13,2024-07-22 04:49:29
U1741,1,B27,2024-07-22 05:16:22
U1741,2,B27,2024-07-22 05:16:22
U1741,1,B3,2024-07-22 05:59:26
U1741,1,B5,2024-07-22 06:02:36
U1741,1,B20,2024-07-22 06:05:30
U1741,2,B20,2024-07-22 06:05:30
U1741,1,B18,2024-07-22 06:06:29
U1741,2,B18,2024-07-22 06:06:29
U1742,1,B5,2024-07-22 04:28:06
U1742,2,B5,2024-07-22 04:28:06
U1742,1,B60,2024-07-22 04:29:56
U1742,2,B60,2024-07-22 04:29:56
U1742,1,B21,2024-07-22 04:30:15
U1742,2,B21,2024-07-22 04:30:15
U1742,1,B7,2024-07-22 04:35:14
U1742,2,B7,2024-07-22 04:35:14
U1743,1,B26,2024-07-22 07:38:40
U1743,2,B26,2024-07-22 07:38:40
U1743,1,B5,2024-07-22 07:49:54
U1743,2,B5,2024-07-22 07:49:54
U1743,1,B60,2024-07-22 07:50:39
U1743,1,B21,2024-07-22 07:50:52
U1743,1,B7,2024-07-22 07:54:50
U1743,2,B7,2024-07-22 07:54:50
U1744,1,B12,2024-07-22 04:19:30
U1744,1,B45,2024-07-22 04:20:48
U1744,1,B59,2024-07-22 04:21:48
U1744,2,B59,2024-07-22 04:21:48
U1744,1,B51,2024-07-22 04:28:43
U1744,2,B51,2024-07-22 04:28:43
U1744,1,B15,2024-07-22 04:49:33
U1744,3,B15,2024-07-22 04:49:33
U1744,1,B21,2024-07-22 04:50:45
U1744,2,B21,2024-07-22 04:50:45
U1744,1,B5,2024-07-22 04:54:17
U1744,1,B3,2024-07-22 05:03:28
U1744,3,B3,2024-07-22 05:03:28
U1744,1,B21,2024-07-22 05:54:15
U1744,2,B21,2024-07-22 05:54:15
U1744,1,B5,2024-07-22 05:59:27
U1744,2,B5,2024-07-22 05:59:27
U1744,3,B5,2024-07-22 05:59:27
U1744,1,B15,2024-07-22 06:11:09
U1744,2,B15,2024-07-22 06:11:09
U1744,1,B3,2024-07-22 07:54:10
U1744,1,B5,2024-07-22 07:56:41
U1744,1,B60,2024-07-22 07:57:23
U1744,1,B6,2024-07-22 08:20:41
U1744,3,B6,2024-07-22 08:20:41
U1744,1,B12,2024-07-22 08:44:49
U1744,2,B12,2024-07-22 08:44:49
U1744,1,B72,2024-07-22 08:45:25
U17869,1,B60,2024-07-22 04:27:17
U17869,1,B21,2024-07-22 04:27:31
U17869,1,B15,2024-07-22 04:29:44
U17869,3,B15,2024-07-22 04:29:44
U17869,1,B13,2024-07-22 04:43:17
U17869,2,B13,2024-07-22 04:43:17
U17869,3,B13,2024-07-22 04:43:17
U17869,1,B12,2024-07-22 04:48:43
U17869,3,B12,2024-07-22 04:48:43
U17869,1,B4,2024-07-22 05:00:45
U17869,2,B4,2024-07-22 05:00:45
U17869,1,B7,2024-07-22 05:19:15
U17869,2,B7,2024-07-22 05:19:15
U17869,1,B27,2024-07-22 05:20:26
U17869,2,B27,2024-07-22 05:20:26
U17869,1,B26,2024-07-22 05:34:14
U17869,2,B26,2024-07-22 05:34:14
U17869,1,B19,2024-07-22 05:35:31
U17869,1,B18,2024-07-22 05:36:44
U17869,2,B18,2024-07-22 05:36:44
U17869,1,B6,2024-07-22 05:55:02
U17869,2,B6,2024-07-22 05:55:02
U17869,1,B5,2024-07-22 06:07:40
U17869,3,B5,2024-07-22 06:07:40
U17869,1,B76,2024-07-22 06:11:37
U17869,1,B8,2024-07-22 06:48:30
U17869,3,B8,2024-07-22 06:48:30
U17870,1,B8,2024-07-22 06:32:22
U17870,1,B5,2024-07-22 06:53:31
U17870,2,B5,2024-07-22 06:53:31
U17870,1,B20,2024-07-22 06:56:17
U17870,2,B20,2024-07-22 06:56:17
U1746,1,B4,2024-07-22 04:19:11
U1746,2,B4,2024-07-22 04:19:11
U1746,1,B68,2024-07-22 04:30:18
U1746,2,B68,2024-07-22 04:30:18
U1746,1,B21,2024-07-22 04:40:41
U1746,2,B21,2024-07-22 04:40:41
U1746,1,B15,2024-07-22 04:50:46
U1746,2,B15,2024-07-22 04:50:46
U1746,1,B59,2024-07-22 05:04:41
U1746,3,B59,2024-07-22 05:04:41
U1746,1,B45,2024-07-22 05:05:55
U1746,2,B45,2024-07-22 05:05:55
U1746,1,B72,2024-07-22 05:11:22
U1746,2,B72,2024-07-22 05:11:22
U1746,1,B20,2024-07-22 05:25:38
U1746,2,B20,2024-07-22 05:25:38
U1746,1,B18,2024-07-22 05:26:44
U1746,2,B18,2024-07-22 05:26:44
U1746,1,B19,2024-07-22 05:29:11
U1746,3,B19,2024-07-22 05:29:11
U1746,1,B76,2024-07-22 05:35:12
U1746,2,B76,2024-07-22 05:35:12
U1746,1,B13,2024-07-22 05:46:19
U1747,1,B5,2024-07-22 04:39:01
U1747,2,B5,2024-07-22 04:39:01
U1747,1,B4,2024-07-22 04:40:04
U1747,1,B34,2024-07-22 04:43:44
U1747,1,B21,2024-07-22 04:49:12
U1747,2,B21,2024-07-22 04:49:12
U1747,1,B13,2024-07-22 05:39:20
U1747,2,B13,2024-07-22 05:39:20
U1747,1,B20,2024-07-22 05:50:39
U1747,2,B20,2024-07-22 05:50:39
U1747,1,B18,2024-07-22 05:51:46
U1747,2,B18,2024-07-22 05:51:46
U1747,1,B19,2024-07-22 05:53:29
U1747,2,B19,2024-07-22 05:53:29
U1747,1,B7,2024-07-22 06:24:05
U1747,3,B7,2024-07-22 06:24:05
U1747,1,B15,2024-07-22 06:26:22
U1747,1,B21,2024-07-22 07:16:55
U1747,1,B15,2024-07-22 07:17:59
U1747,2,B15,2024-07-22 07:17:59
U1747,1,B20,2024-07-22 08:03:41
U1747,2,B20,2024-07-22 08:03:41
U1747,3,B20,2024-07-22 08:03:41
U1747,1,B26,2024-07-22 08:11:17
U1747,2,B26,2024-07-22 08:11:17
U1748,1,B6,2024-07-22 04:18:48
U1748,1,B13,2024-07-22 04:41:53
U1748,3,B13,2024-07-22 04:41:53
U1748,1,B7,2024-07-22 04:45:16
U1748,2,B7,2024-07-22 04:45:16
U1748,1,B8,2024-07-22 04:46:46
U1748,1,B5,2024-07-22 04:57:54
U1748,2,B5,2024-07-22 04:57:54
U1748,1,B26,2024-07-22 05:31:27
U1748,2,B26,2024-07-22 05:31:27
U1748,3,B26,2024-07-22 05:31:27
U1748,1,B20,2024-07-22 05:38:52
U1748,2,B20,2024-07-22 05:38:52
U1748,1,B4,2024-07-22 05:47:19
U1748,2,B4,2024-07-22 05:47:19
U1748,1,B60,2024-07-22 06:08:09
U1748,2,B60,2024-07-22 06:08:09
U1748,3,B60,2024-07-22 06:08:09
U1748,1,B19,2024-07-22 06:34:22
U1748,3,B19,2024-07-22 06:34:22
U1748,1,B18,2024-07-22 06:35:43
U1748,2,B18,2024-07-22 06:35:43
U1752,1,B5,2024-07-22 04:19:08
U1752,2,B5,2024-07-22 04:19:08
U1752,1,B60,2024-07-22 04:24:59
U1752,2,B60,2024-07-22 04:24:59
U1752,1,B13,2024-07-22 04:59:49
U1752,2,B13,2024-07-22 04:59:49
U1752,1,B4,2024-07-22 05:30:59
U1752,3,B4,2024-07-22 05:30:59
U1752,1,B19,2024-07-22 05:49:35
U1752,3,B19,2024-07-22 05:49:35
U1754,1,B13,2024-07-22 04:24:20
U1754,1,B15,2024-07-22 04:27:09
U1754,2,B15,2024-07-22 04:27:09
U1754,1,B21,2024-07-22 04:29:45
U1754,3,B21,2024-07-22 04:29:45
U1754,1,B5,2024-07-22 04:32:27
U1754,2,B5,2024-07-22 04:32:27
U1754,1,B20,2024-07-22 04:37:23
U1754,2,B20,2024-07-22 04:37:23
U17871,1,B3,2024-07-22 04:19:15
U17871,1,B60,2024-07-22 04:32:02
U17871,2,B60,2024-07-22 04:32:02
U17871,1,B21,2024-07-22 04:32:27
U17871,2,B21,2024-07-22 04:32:27
U17871,1,B15,2024-07-22 04:54:11
U17871,1,B72,2024-07-22 05:05:49
U17871,1,B8,2024-07-22 05:14:55
U17871,2,B8,2024-07-22 05:14:55
U17871,1,B6,2024-07-22 05:21:20
U17871,2,B6,2024-07-22 05:21:20
U17871,1,B7,2024-07-22 05:28:35
U17871,2,B7,2024-07-22 05:28:35
U17871,1,B4,2024-07-22 05:47:38
U17871,3,B4,2024-07-22 05:47:38
U17871,1,B76,2024-07-22 05:48:31
U17871,2,B76,2024-07-22 05:48:31
U1757,1,B19,2024-07-22 07:57:30
U1757,1,B5,2024-07-22 08:26:26
U1757,1,B3,2024-07-22 08:37:16
U1757,3,B3,2024-07-22 08:37:16
U1759,1,B15,2024-07-22 04:28:47
U1759,1,B24,2024-07-22 04:31:35
U1759,2,B24,2024-07-22 04:31:35
U1759,1,B34,2024-07-22 04:32:25
U1759,1,B5,2024-07-22 04:48:57
U1759,3,B5,2024-07-22 04:48:57
U1759,1,B21,2024-07-22 04:52:37
U1759,2,B21,2024-07-22 04:52:37
U1759,1,B27,2024-07-22 05:07:46
U1759,3,B27,2024-07-22 05:07:46
U1759,1,B8,2024-07-22 06:01:45
U1759,2,B8,2024-07-22 06:01:45
U1759,3,B8,2024-07-22 06:01:45
U1759,1,B3,2024-07-22 06:03:02
U1759,2,B3,2024-07-22 06:03:02
U1759,1,B26,2024-07-22 06:15:39
U1759,2,B26,2024-07-22 06:15:39
U1759,1,B19,2024-07-22 06:17:03
U1759,1,B23,2024-07-22 07:18:55
U1759,2,B23,2024-07-22 07:18:55
U1759,3,B23,2024-07-22 07:18:55
U1759,1,B72,2024-07-22 07:36:40
U1759,3,B72,2024-07-22 07:36:40
U1760,1,B26,2024-07-22 04:31:52
U1760,2,B26,2024-07-22 04:31:52
U1760,1,B18,2024-07-22 05:01:23
U1760,2,B18,2024-07-22 05:01:23
U1760,3,B18,2024-07-22 05:01:23
U1760,1,B5,2024-07-22 05:06:08
U1760,2,B5,2024-07-22 05:06:08
U1760,1,B60,2024-07-22 05:07:46
U1760,2,B60,2024-07-22 05:07:46
U1760,1,B21,2024-07-22 05:08:06
U1760,2,B21,2024-07-22 05:08:06
U1760,1,B60,2024-07-22 05:56:07
U1760,2,B60,2024-07-22 05:56:07
U1760,1,B5,2024-07-22 05:56:35
U1760,2,B5,2024-07-22 05:56:35
U1760,1,B20,2024-07-22 06:00:31
U1760,2,B20,2024-07-22 06:00:31
U1760,1,B18,2024-07-22 06:01:04
U1760,1,B19,2024-07-22 06:02:47
U1760,2,B19,2024-07-22 06:02:47
U1760,1,B26,2024-07-22 06:03:57
U1760,1,B5,2024-07-22 07:41:42
U1760,2,B5,2024-07-22 07:41:42
U1760,1,B60,2024-07-22 07:42:37
U1763,1,B5,2024-07-22 04:27:48
U1763,2,B5,2024-07-22 04:27:48
U1763,1,B60,2024-07-22 04:58:11
U1763,2,B60,2024-07-22 04:58:11
U1763,3,B60,2024-07-22 04:58:11
U1763,1,B21,2024-07-22 04:58:27
U1763,1,B15,2024-07-22 04:59:20
U1763,1,B12,2024-07-22 05:03:43
U1763,2,B12,2024-07-22 05:03:43
U1763,1,B72,2024-07-22 05:19:28
U1763,2,B72,2024-07-22 05:19:28
U1763,3,B72,2024-07-22 05:19:28
U1763,1,B23,2024-07-22 05:25:58
U1763,2,B23,2024-07-22 05:25:58
U1763,1,B3,2024-07-22 05:55:26
U1763,2,B3,2024-07-22 05:55:26
U1765,1,B3,2024-07-22 04:34:35
U1765,3,B3,2024-07-22 04:34:35
U1765,1,B12,2024-07-22 04:43:06
U1765,1,B15,2024-07-22 05:00:58
U1765,2,B15,2024-07-22 05:00:58
U1765,3,B15,2024-07-22 05:00:58
U1765,1,B24,2024-07-22 05:02:34
U1765,1,B34,2024-07-22 05:03:27
U1766,1,B19,2024-07-22 04:47:14
U1766,2,B19,2024-07-22 04:47:14
U1766,1,B18,2024-07-22 04:48:22
U1766,2,B18,2024-07-22 04:48:22
U1766,1,B5,2024-07-22 04:51:38
U1766,2,B5,2024-07-22 04:51:38
U1766,1,B60,2024-07-22 04:53:06
U1766,2,B60,2024-07-22 04:53:06
U1766,1,B21,2024-07-22 04:53:30
U1766,2,B21,2024-07-22 04:53:30
U1766,1,B15,2024-07-22 04:54:39
U1766,2,B15,2024-07-22 04:54:39
U1766,1,B72,2024-07-22 05:36:18
U1768,1,B20,2024-07-22 06:12:34
U1768,2,B20,2024-07-22 06:12:34
U1768,3,B20,2024-07-22 06:12:34
U1768,1,B18,2024-07-22 06:13:07
U1768,1,B19,2024-07-22 06:14:48
U1768,2,B19,2024-07-22 06:14:48
U1768,1,B26,2024-07-22 06:30:38
U1768,2,B26,2024-07-22 06:30:38
U1768,3,B26,2024-07-22 06:30:38
U1768,1,B3,2024-07-22 06:46:14
U1768,3,B3,2024-07-22 06:46:14
U1768,1,B60,2024-07-22 07:53:46
U1768,1,B21,2024-07-22 07:54:01
U1768,1,B15,2024-07-22 07:54:44
U1768,1,B19,2024-07-22 08:21:55
U1768,2,B19,2024-07-22 08:21:55
U27606,1,B18,2024-07-22 05:16:15
U27606,3,B18,2024-07-22 05:16:15
U27606,1,B19,2024-07-22 05:18:25
U27606,3,B19,2024-07-22 05:18:25
U27606,1,B26,2024-07-22 05:20:05
U27606,2,B26,2024-07-22 05:20:05
U27606,1,B15,2024-07-22 05:47:05
U27606,3,B15,2024-07-22 05:47:05
U1769,1,B5,2024-07-22 04:34:15
U1769,2,B5,2024-07-22 04:34:15
U1769,3,B5,2024-07-22 04:34:15
U1769,1,B60,2024-07-22 04:35:55
U1769,2,B60,2024-07-22 04:35:55
U1769,1,B21,2024-07-22 04:36:20
U1769,2,B21,2024-07-22 04:36:20
U1769,1,B20,2024-07-22 05:38:45
U1769,2,B20,2024-07-22 05:38:45
U1769,3,B20,2024-07-22 05:38:45
U1769,1,B4,2024-07-22 05:54:41
U1769,3,B4,2024-07-22 05:54:41
U1771,1,B27,2024-07-22 04:57:32
U1771,2,B27,2024-07-22 04:57:32
U1771,1,B15,2024-07-22 05:00:53
U1771,1,B17,2024-07-22 05:06:13
U1771,2,B17,2024-07-22 05:06:13
U1771,1,B16,2024-07-22 05:21:12
U1771,3,B16,2024-07-22 05:21:12
U1771,1,B60,2024-07-22 05:26:52
U1771,2,B60,2024-07-22 05:26:52
U1771,1,B5,2024-07-22 05:27:33
U1771,2,B5,2024-07-22 05:27:33
U1771,1,B12,2024-07-22 06:52:59
U1771,1,B72,2024-07-22 06:54:38
U1771,2,B72,2024-07-22 06:54:38
U1771,1,B16,2024-07-22 06:57:13
U1771,2,B16,2024-07-22 06:57:13
U1771,1,B23,2024-07-22 07:02:54
U1771,2,B23,2024-07-22 07:02:54
U1771,1,B26,2024-07-22 07:17:42
U1771,2,B26,2024-07-22 07:17:42
U1771,1,B3,2024-07-22 07:26:44
U1771,2,B3,2024-07-22 07:26:44
U1771,1,B19,2024-07-22 07:35:37
U1771,1,B18,2024-07-22 07:36:42
U1771,2,B18,2024-07-22 07:36:42
U1771,1,B13,2024-07-22 07:54:29
U1771,2,B13,2024-07-22 07:54:29
U1771,1,B21,2024-07-22 07:59:08
U1771,2,B21,2024-07-22 07:59:08
U1771,1,B5,2024-07-22 08:01:21
U1771,2,B5,2024-07-22 08:01:21
U1771,1,B4,2024-07-22 08:50:32
U1771,2,B4,2024-07-22 08:50:32
U1771,1,B68,2024-07-22 08:52:09
U1771,1,B20,2024-07-22 09:11:28
U1771,2,B20,2024-07-22 09:11:28
U1771,3,B20,2024-07-22 09:11:28
U1772,1,B26,2024-07-22 07:33:29
U1772,2,B26,2024-07-22 07:33:29
U1772,1,B19,2024-07-22 07:34:54
U1772,1,B18,2024-07-22 07:35:47
U1772,1,B5,2024-07-22 07:39:52
U1772,2,B5,2024-07-22 07:39:52
U1772,1,B60,2024-07-22 07:40:31
